Image ID,Deviation of Widths (DW),Deviation of Heights (DH),Deviation of Areas (DA),Density,Vertical Projection Variance,Pixels Distribution,Major Horizontal Projection Difference,Bottom Line,Black Pixels Each Line
27.jpg,[0.0],[0.0],[0.0],9.718172983479106e-05,0.0094331065759637,0.0001082251082251,18446744073709551614,0.0,0.0095238095238095
27.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551600,0.0,0.0
27.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551615,0.0,0.0
27.jpg,[0.0],[0.0],[0.0],4.899078973153047e-05,0.0052630105540158,5.398984990821726e-05,18446744073709551602,0.0,0.0052910052910052
28.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551573,0.0,0.0
28.jpg,[0.0],[0.0],[0.0],9.398496240601504e-05,0.0088488520408163,0.0001050420168067,18446744073709551615,0.0,0.0089285714285714
28.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551607,0.0,0.0
28.jpg,[0.0],[0.0],[0.0],0.0,0.0,7.3099415204678366e-06,18446744073709551615,0.0,0.0
28.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551614,0.0,0.0
28.jpg,[0.0],[0.0],[0.0],0.0001505230676601,0.0152635057989303,0.0001667083437526,18446744073709551613,0.0,0.0155038759689922
28.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551610,0.0,0.0
29.jpg,[0.0],[0.0],[0.0],9.746588693957116e-05,0.0129847645429362,0.0001052631578947,18446744073709551609,0.0,0.0131578947368421
29.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551607,0.0,0.0
29.jpg,[0.0],[0.0],[0.0],0.000110864745011,0.0120464009518143,0.0001219512195121,18446744073709551611,0.0,0.0121951219512195
29.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551588,0.0,0.0
29.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551612,0.0,0.0
29.jpg,[0.0],[0.0],[0.0],6.998880179171333e-05,0.005290855590765,8.059316569954868e-05,18446744073709551615,0.0,0.0053191489361702
29.jpg,[0.0],[0.0],[0.0],0.0002045198895592,0.0252993759487266,0.0002220002220002,18446744073709551605,0.0,0.0259740259740259
29.jpg,[0.0],[0.0],[0.0],0.0011996196327993,12.50356804254828,0.0003165227926699,18446744073709551615,0.0021505376344086,0.3526881720430098
29.jpg,[0.0],[0.0],[0.0],0.000390015600624,0.0031103896261934,0.0003120124804992,18446744073709551615,0.0031201248049922,0.0031201248049922
3.jpg,[0.0],[0.0],[0.0],0.0,0.0,3.727865796831314e-06,18446744073709551615,0.0,0.0
3.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551608,0.0,0.0
3.jpg,[0.0],[0.0],[0.0],5.835667600373483e-05,0.0068962191358024,6.371049949031601e-05,18446744073709551615,0.0,0.0069444444444444
3.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551613,0.0,0.0
3.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551610,0.0,0.0
30.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551613,0.0,0.0
30.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551615,0.0,0.0
30.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551608,0.0,0.0
30.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551556,0.0,0.0
30.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551614,0.0,0.0
30.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551611,0.0,0.0
30.jpg,[0.0],[0.0],[0.0],0.0016440237028472,7.961051216792018,0.0008713211921768,18446744073709551614,0.0,0.4866310160427819
30.jpg,[0.0],[0.0],[0.0],0.0018726591760299,0.1388888888888889,0.0021097046413502,18446744073709550967,0.0,0.1666666666666666
30.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551607,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551606,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551615,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551615,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551609,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551613,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551560,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0013401831583649,15.032716344511991,0.0016066578050049,18446744073709551614,0.0020661157024793,0.396694214876032
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551614,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551614,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551516,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551614,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551615,0.0,0.0
31.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551614,0.0,0.0
32.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551615,0.0,0.0
32.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551613,0.0,0.0
32.jpg,[0.0],[0.0],[0.0],0.0001224739742804,0.0086200378071833,0.0008695652173913,18446744073709551614,0.0,0.008695652173913
32.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551615,0.0,0.0
32.jpg,[0.0],[0.0],[0.0],0.0017528622187129,19.60950034602076,0.0005964052287581,18446744073709551610,0.0,0.5223529411764715
33.jpg,[0.0],[0.0],[0.0],0.0349956255468066,68.91358024691358,0.0138651471984805,18446744073709551613,0.0,4.444444444444444
33.jpg,[0.0],[0.0],[0.0],0.0026856240126382,26.075986613059,0.0013891158686059,18446744073709551615,0.0047393364928909,0.8056872037914696
33.jpg,[0.0],[0.0],[0.0],0.0,0.0,0.0,18446744073709551610,0.0,0.0
33.jpg,[0.0],[0.0],[0.0],9.312721177127955e-05,0.0084027578282102,0.0001046243984097,18446744073709551607,0.0,0.0084745762711864
